state,district,tehsil,village_en,lgd_village_code
Madhya Pradesh,Bhopal,Berasia,Imaliya Swaroop,482230
Madhya Pradesh,Bhopal,Berasia,Indarpura,482151
Madhya Pradesh,Bhopal,Berasia,Jafrabad,482290
Madhya Pradesh,Bhopal,Berasia,Jagmeri,482115
Madhya Pradesh,Bhopal,Berasia,Jajankhedi,482099
Madhya Pradesh,Bhopal,Berasia,Jamusar Kalan,482154
Madhya Pradesh,Bhopal,Berasia,Jamusar Khurd,482155
Madhya Pradesh,Bhopal,Berasia,Jangaliya Pura,482109
Madhya Pradesh,Bhopal,Berasia,Jetpura,482305
Madhya Pradesh,Bhopal,Berasia,Jhikariya Kalan,482261
Madhya Pradesh,Bhopal,Berasia,Jhikariya Khurd,482198
Madhya Pradesh,Bhopal,Berasia,Jhirniya,482106
Madhya Pradesh,Bhopal,Berasia,Jhironiya Kankad,482236
Madhya Pradesh,Bhopal,Berasia,Jujpura,482216
Madhya Pradesh,Bhopal,Berasia,Junapani,482215
Madhya Pradesh,Bhopal,Berasia,Junapani,482243
Madhya Pradesh,Bhopal,Berasia,Kachnariya,482237
Madhya Pradesh,Bhopal,Berasia,Kadaia Brahman,482121
Madhya Pradesh,Bhopal,Berasia,Kadaiya Kalan,482065
Madhya Pradesh,Bhopal,Berasia,Kadaiya Khurd,482100
Madhya Pradesh,Bhopal,Berasia,Kadaiya Kota,482072
Madhya Pradesh,Bhopal,Berasia,Kadi Khedi,482078
Madhya Pradesh,Bhopal,Berasia,Kadia Chabar,482111
Madhya Pradesh,Bhopal,Berasia,Kadia Khoh,482110
Madhya Pradesh,Bhopal,Berasia,Kalapatha,482051
Madhya Pradesh,Bhopal,Berasia,Kalapipal,482101
Madhya Pradesh,Bhopal,Berasia,Kalara,482291
Madhya Pradesh,Bhopal,Berasia,Kalayanpura,482117
Madhya Pradesh,Bhopal,Berasia,Kandi Khedi,482138
Madhya Pradesh,Bhopal,Berasia,Kanera,482118
Madhya Pradesh,Bhopal,Berasia,Karanpura,482114
Madhya Pradesh,Bhopal,Berasia,Karariya,482200
Madhya Pradesh,Bhopal,Berasia,Karhaiya Shah,482205
Madhya Pradesh,Bhopal,Berasia,Karoli,937858
Madhya Pradesh,Bhopal,Berasia,Karondiya,482300
Madhya Pradesh,Bhopal,Berasia,Keetai Dewapura,482331
Madhya Pradesh,Bhopal,Berasia,Keetgarh,482332
Madhya Pradesh,Bhopal,Berasia,Keetkhedi,482203
Madhya Pradesh,Bhopal,Berasia,Keshokhedi,482311
Madhya Pradesh,Bhopal,Berasia,Khadampur,482284
Madhya Pradesh,Bhopal,Berasia,Khai Kheda,482167
Madhya Pradesh,Bhopal,Berasia,Khajuria Ramdas,482253
Madhya Pradesh,Bhopal,Berasia,Khajuria Ranku,482182
Madhya Pradesh,Bhopal,Berasia,Khajuriya Kalan,482066
Madhya Pradesh,Bhopal,Berasia,Khandariya,482336
Madhya Pradesh,Bhopal,Berasia,Khata Khedi,482047
Madhya Pradesh,Bhopal,Berasia,Khedi,482294
Madhya Pradesh,Bhopal,Berasia,Khedli,482344
Madhya Pradesh,Bhopal,Berasia,Khejra Babbar,482315
Madhya Pradesh,Bhopal,Berasia,Khejra Ghat,482058
Madhya Pradesh,Bhopal,Berasia,Khejra Ghat,482172
Madhya Pradesh,Bhopal,Berasia,Khejra Gopi,482228
Madhya Pradesh,Bhopal,Berasia,Khejra Kalyanpur,482057
Madhya Pradesh,Bhopal,Berasia,Khejra Kamal,482195
Madhya Pradesh,Bhopal,Berasia,Khejra Misar,482156
Madhya Pradesh,Bhopal,Berasia,Khejra Padhar,482162
Madhya Pradesh,Bhopal,Berasia,Kher Kheda,482333
Madhya Pradesh,Bhopal,Berasia,Kherkhedi,482055
Madhya Pradesh,Bhopal,Berasia,Khitwas,482217
Madhya Pradesh,Bhopal,Berasia,Khuja Khedi,482271
Madhya Pradesh,Bhopal,Berasia,Khukaria,482238
Madhya Pradesh,Bhopal,Berasia,Kolu Khedi,482219
Madhya Pradesh,Bhopal,Berasia,Kolu Khedi,482280
Madhya Pradesh,Bhopal,Berasia,Kolu Khedi Kalan,482102
Madhya Pradesh,Bhopal,Berasia,Kolu Khedi(Khurd),482326
Madhya Pradesh,Bhopal,Berasia,Kotra,482103
Madhya Pradesh,Bhopal,Berasia,Kotra Chopra,482309
Madhya Pradesh,Bhopal,Berasia,Kulhor,482196
Madhya Pradesh,Bhopal,Berasia,Kutkipura,482293
Madhya Pradesh,Bhopal,Berasia,Laharpur,482174
Madhya Pradesh,Bhopal,Berasia,Lalariya,482194
Madhya Pradesh,Bhopal,Berasia,Laloi,482223
Madhya Pradesh,Bhopal,Berasia,Lalukhedi,937872
Madhya Pradesh,Bhopal,Berasia,Langarpur,482265
Madhya Pradesh,Bhopal,Berasia,Latifpur,482179
Madhya Pradesh,Bhopal,Berasia,Madnai,482249
Madhya Pradesh,Bhopal,Berasia,Maholi,482246
Madhya Pradesh,Bhopal,Berasia,Mahua Kheda,482130
Madhya Pradesh,Bhopal,Berasia,Mahuwa Kheda,482227
Madhya Pradesh,Bhopal,Berasia,Mainapura,482069
Madhya Pradesh,Bhopal,Berasia,Majheda Majhedi,482338
Madhya Pradesh,Bhopal,Berasia,Majidgarh,482049
Madhya Pradesh,Bhopal,Berasia,Malkari,482137
Madhya Pradesh,Bhopal,Berasia,Manakund,482131
Madhya Pradesh,Bhopal,Berasia,Mangalgarh,482088
Madhya Pradesh,Bhopal,Berasia,Manikhedi,482098
Madhya Pradesh,Bhopal,Berasia,Manikhedi,482297
Madhya Pradesh,Bhopal,Berasia,Mankhiyai,482202
Madhya Pradesh,Bhopal,Berasia,Manpur,482144
Madhya Pradesh,Bhopal,Berasia,Manpura,482164
Madhya Pradesh,Bhopal,Berasia,Megra Kalan,482199
Madhya Pradesh,Bhopal,Berasia,Mengra,482084
Madhya Pradesh,Bhopal,Berasia,Mithi Chhapri,482105
Madhya Pradesh,Bhopal,Berasia,Moondla Chattan,482153
Madhya Pradesh,Bhopal,Berasia,Mudia Kheda,482306
Madhya Pradesh,Bhopal,Berasia,Mundla Chand,482175
Madhya Pradesh,Bhopal,Berasia,Nalkheda,482250
Madhya Pradesh,Bhopal,Berasia,Namdarpura,482292
Madhya Pradesh,Bhopal,Berasia,Narela Bazyaft,482255
Madhya Pradesh,Bhopal,Berasia,Narela Damodar,482180
Madhya Pradesh,Bhopal,Berasia,Nay Samand,482141
Madhya Pradesh,Bhopal,Berasia,Nazirabad,482061
Madhya Pradesh,Bhopal,Berasia,Neem Khedi,482079
Madhya Pradesh,Bhopal,Berasia,Nekli,482073
Madhya Pradesh,Bhopal,Berasia,Netapura,482126
Madhya Pradesh,Bhopal,Berasia,Nidanpur,482221
Madhya Pradesh,Bhopal,Berasia,Onchi Laloi,937871
Madhya Pradesh,Bhopal,Berasia,Padli,482091
Madhya Pradesh,Bhopal,Berasia,Parason,482097
Madhya Pradesh,Bhopal,Berasia,Pardi,482302
Madhya Pradesh,Bhopal,Berasia,Parsora,482123
Madhya Pradesh,Bhopal,Berasia,Parsoriya,482163
Madhya Pradesh,Bhopal,Berasia,Parwaria,482187
Madhya Pradesh,Bhopal,Berasia,Pasaiya,482133
Madhya Pradesh,Bhopal,Berasia,Patalpani,482335
Madhya Pradesh,Bhopal,Berasia,Patalpur,482201
Madhya Pradesh,Bhopal,Berasia,Patalpur,482334
Madhya Pradesh,Bhopal,Berasia,Pathariya,482220
Madhya Pradesh,Bhopal,Berasia,Pipakhedi,482053
Madhya Pradesh,Bhopal,Berasia,Pipal Khedi,482158
Madhya Pradesh,Bhopal,Berasia,Pipalia Hasnabad,482229
Madhya Pradesh,Bhopal,Berasia,Pipaliya Junnardar,482325
Madhya Pradesh,Bhopal,Berasia,Pipaliya Kadim,482320
Madhya Pradesh,Bhopal,Berasia,Pipalkheda,482289
Madhya Pradesh,Bhopal,Berasia,Pipalkhedi,482274
Madhya Pradesh,Bhopal,Berasia,Polashganj,937857
Madhya Pradesh,Bhopal,Berasia,Pura Khana,482169
Madhya Pradesh,Bhopal,Berasia,Ramaha,482329
Madhya Pradesh,Bhopal,Berasia,Ramgarha,482225
Madhya Pradesh,Bhopal,Berasia,Rampura Balachon,482239
Madhya Pradesh,Bhopal,Berasia,Rampura Khurd,482206
Madhya Pradesh,Bhopal,Berasia,Ramtek,482341
Madhya Pradesh,Bhopal,Berasia,Rani Khajuri,482170
Madhya Pradesh,Bhopal,Berasia,Ratua Ratanpur,482304
Madhya Pradesh,Bhopal,Berasia,Rawatpura,482330
Madhya Pradesh,Bhopal,Berasia,Rehtai,482234
Madhya Pradesh,Bhopal,Berasia,Richhai,482342
Madhya Pradesh,Bhopal,Berasia,Rondia,482287
Madhya Pradesh,Bhopal,Berasia,Ronjia Bazaft,482314
Madhya Pradesh,Bhopal,Berasia,Runaha,482077
Madhya Pradesh,Bhopal,Berasia,Rusalli,482283
Madhya Pradesh,Bhopal,Berasia,Sagoni Jora,482308
Madhya Pradesh,Bhopal,Berasia,Sagoni Kalan,482267
Madhya Pradesh,Bhopal,Berasia,Sagoni Khurd,482268
Madhya Pradesh,Bhopal,Berasia,Saloi Sangraj,482210
Madhya Pradesh,Bhopal,Berasia,Sapaua,482260
Madhya Pradesh,Bhopal,Berasia,Semra,482134
Madhya Pradesh,Bhopal,Berasia,Semra Bheropura,482104
Madhya Pradesh,Bhopal,Berasia,Semra Kalan,482259
Madhya Pradesh,Bhopal,Berasia,Semri Kalan,482279
Madhya Pradesh,Bhopal,Berasia,Semri Khurd,482190
Madhya Pradesh,Bhopal,Berasia,Shahodra,482052
Madhya Pradesh,Bhopal,Berasia,Shahpur,482211
Madhya Pradesh,Bhopal,Berasia,Sheshapura,482340
Madhya Pradesh,Bhopal,Berasia,Shukla,482127
Madhya Pradesh,Bhopal,Berasia,Sindhora,482056
Madhya Pradesh,Bhopal,Berasia,Sonkatch,482277
Madhya Pradesh,Bhopal,Berasia,Suhaya,482161
Madhya Pradesh,Bhopal,Berasia,Sujanpura,482136
Madhya Pradesh,Bhopal,Berasia,Sukaliya,482319
Madhya Pradesh,Bhopal,Berasia,Sumer,482083
Madhya Pradesh,Bhopal,Berasia,Sunga,482124
Madhya Pradesh,Bhopal,Berasia,Surajpura,482043
Madhya Pradesh,Bhopal,Berasia,Surana,482068
Madhya Pradesh,Bhopal,Berasia,Syar Kalan,482071
Madhya Pradesh,Bhopal,Berasia,Tanda,482278
Madhya Pradesh,Bhopal,Berasia,Tarawli Kalan,482251
Madhya Pradesh,Bhopal,Berasia,Tarawli Khurd,482152
Madhya Pradesh,Bhopal,Berasia,Thikariya Banramda,482139
Madhya Pradesh,Bhopal,Berasia,Thikariya Laxmanpur,482090
Madhya Pradesh,Bhopal,Berasia,Tinoniya,482148
Madhya Pradesh,Bhopal,Berasia,Umaraya,482045
Madhya Pradesh,Bhopal,Berasia,Umariya,482181
Madhya Pradesh,Bhopal,Berasia,Undrai,482247
Madhya Pradesh,Bhopal,Berasia,Unida,482295
Madhya Pradesh,Bhopal,Berasia,Untkheda,482312
Madhya Pradesh,Bhopal,Berasia,Vichhnai,482165
Madhya Pradesh,Bhopal,Huzur,Acharpura,482369
Madhya Pradesh,Bhopal,Huzur,Agariya,482404
Madhya Pradesh,Bhopal,Huzur,Amarpura,482522
Madhya Pradesh,Bhopal,Huzur,Amjhira,482442
Madhya Pradesh,Bhopal,Huzur,Amoni,482423
Madhya Pradesh,Bhopal,Huzur,Anantpura,937859
Madhya Pradesh,Bhopal,Huzur,Anwala,482504
Madhya Pradesh,Bhopal,Huzur,Arhedi,482428
Madhya Pradesh,Bhopal,Huzur,Arwaliya,482372
Madhya Pradesh,Bhopal,Huzur,Ayyapur,937869
Madhya Pradesh,Bhopal,Huzur,Babadiya Khurd,482447
Madhya Pradesh,Bhopal,Huzur,Badjhiri,482503
Madhya Pradesh,Bhopal,Huzur,Bagarauda,482450
Madhya Pradesh,Bhopal,Huzur,Bagoniya,482355
Madhya Pradesh,Bhopal,Huzur,Bakaniya,482478
Madhya Pradesh,Bhopal,Huzur,Balampur,482411
Madhya Pradesh,Bhopal,Huzur,Bankhedi,482438
Madhya Pradesh,Bhopal,Huzur,Bansiya,482440
Madhya Pradesh,Bhopal,Huzur,Barkheda Bondar,482459
Madhya Pradesh,Bhopal,Huzur,Barkheda Nathu,482509
Madhya Pradesh,Bhopal,Huzur,Barkheda Salam,482471
Madhya Pradesh,Bhopal,Huzur,Barkhedi Abdulla,482410
Madhya Pradesh,Bhopal,Huzur,Barkhedi Hajjam,482397
Madhya Pradesh,Bhopal,Huzur,Bavali Kheda,482561
Madhya Pradesh,Bhopal,Huzur,Beenapur,482385
Madhya Pradesh,Bhopal,Huzur,Berkhedi Bazyaft,482516
Madhya Pradesh,Bhopal,Huzur,Bhanpur,482523
Madhya Pradesh,Bhopal,Huzur,Bhauri,482463
Madhya Pradesh,Bhopal,Huzur,Bherupura,482388
Madhya Pradesh,Bhopal,Huzur,Bilkhiriya Kalan,482433
Madhya Pradesh,Bhopal,Huzur,Bishan Khedi,482364
Madhya Pradesh,Bhopal,Huzur,Borkhedi,482488
Madhya Pradesh,Bhopal,Huzur,Bundrkha Sadak,482353
Madhya Pradesh,Bhopal,Huzur,Chanched,482407
Madhya Pradesh,Bhopal,Huzur,Chanderi,482374
Madhya Pradesh,Bhopal,Huzur,Chandpur,482370
Madhya Pradesh,Bhopal,Huzur,Chandukhedi,482352
Madhya Pradesh,Bhopal,Huzur,Chapar,937866
Madhya Pradesh,Bhopal,Huzur,Chavni Pathar,937863
Madhya Pradesh,Bhopal,Huzur,Chhapri,482519
Madhya Pradesh,Bhopal,Huzur,Chhawani Adampur,482432
Madhya Pradesh,Bhopal,Huzur,Chhindwada,482346
Madhya Pradesh,Bhopal,Huzur,Chopda Kalan,482427
Madhya Pradesh,Bhopal,Huzur,Chor Sagoni,482451
Madhya Pradesh,Bhopal,Huzur,Dangroli,482439
Madhya Pradesh,Bhopal,Huzur,Daulatpur Thikriya,482347
Madhya Pradesh,Bhopal,Huzur,Dehri,937862
Madhya Pradesh,Bhopal,Huzur,Dehriya Kalan,482499
Madhya Pradesh,Bhopal,Huzur,Deopur,482380
Madhya Pradesh,Bhopal,Huzur,Deval Khedi,482456
Madhya Pradesh,Bhopal,Huzur,Dhamaniya,482474
Madhya Pradesh,Bhopal,Huzur,Dob,482412
Madhya Pradesh,Bhopal,Huzur,Dobra,482363
Madhya Pradesh,Bhopal,Huzur,Dobra Jagir,482436
Madhya Pradesh,Bhopal,Huzur,Doobdi,482486
Madhya Pradesh,Bhopal,Huzur,Dupadiya,482393
Madhya Pradesh,Bhopal,Huzur,Fatehpur,482406
Madhya Pradesh,Bhopal,Huzur,Fatehpur Dobra,482521
Madhya Pradesh,Bhopal,Huzur,Ganyari,482417
Madhya Pradesh,Bhopal,Huzur,Garhmurra,482414
Madhya Pradesh,Bhopal,Huzur,Ghasipura,482391
Madhya Pradesh,Bhopal,Huzur,Ghat Khedi,482457
Madhya Pradesh,Bhopal,Huzur,Gol Khedi,482389
Madhya Pradesh,Bhopal,Huzur,Guradiya,482358
Madhya Pradesh,Bhopal,Huzur,Hajjampura,482368
Madhya Pradesh,Bhopal,Huzur,Haripura,937864
Madhya Pradesh,Bhopal,Huzur,Hatai Khedi,482487
Madhya Pradesh,Bhopal,Huzur,Hinotiya Jagir,482398
Madhya Pradesh,Bhopal,Huzur,Imliya,482422
Madhya Pradesh,Bhopal,Huzur,Int Khedichhap,482482
Madhya Pradesh,Bhopal,Huzur,Intkhedi Sadak,482367
Madhya Pradesh,Bhopal,Huzur,Islamnagar,482390
Madhya Pradesh,Bhopal,Huzur,Jamoniya Kalan,482444
Madhya Pradesh,Bhopal,Huzur,Jamoniyachhir,482464
Madhya Pradesh,Bhopal,Huzur,Jat Khedi,482492
Madhya Pradesh,Bhopal,Huzur,Jhagariya Khurd,482441
Madhya Pradesh,Bhopal,Huzur,Jhagariya Khurd,482501
Madhya Pradesh,Bhopal,Huzur,Jhapadiya,482375
Madhya Pradesh,Bhopal,Huzur,Jhhirniya,482349
Madhya Pradesh,Bhopal,Huzur,Jhiriya Kheda,482431
Madhya Pradesh,Bhopal,Huzur,Jogibarri,482357
Madhya Pradesh,Bhopal,Huzur,Kachhi Barkheda,482392
Madhya Pradesh,Bhopal,Huzur,Kadhaiya,482401
Madhya Pradesh,Bhopal,Huzur,Kajlas,482483
Madhya Pradesh,Bhopal,Huzur,Kal Khedi,482513
Madhya Pradesh,Bhopal,Huzur,Kala Pipal,482408
Madhya Pradesh,Bhopal,Huzur,Kalan Khedi,482468
Madhya Pradesh,Bhopal,Huzur,Kalyanpur,482425
Madhya Pradesh,Bhopal,Huzur,Kalyanpur,482497
Madhya Pradesh,Bhopal,Huzur,Kalyanpura,482416
Madhya Pradesh,Bhopal,Huzur,Kanasaiya,482429
Madhya Pradesh,Bhopal,Huzur,Kanchbavli,482387
Madhya Pradesh,Bhopal,Huzur,Kanera,482399
Madhya Pradesh,Bhopal,Huzur,Kardai,482377
Madhya Pradesh,Bhopal,Huzur,Karhod Khurd,482402
Madhya Pradesh,Bhopal,Huzur,Khajoori Sadak,482480
Madhya Pradesh,Bhopal,Huzur,Khajuri,482384
Madhya Pradesh,Bhopal,Huzur,Kham Kheda,482386
Madhya Pradesh,Bhopal,Huzur,Khamla Khedi,482481
Madhya Pradesh,Bhopal,Huzur,Khar Khedi,482475
Madhya Pradesh,Bhopal,Huzur,Kharpa,482508
Madhya Pradesh,Bhopal,Huzur,Kharpi,482494
Madhya Pradesh,Bhopal,Huzur,Khejdadeo,482361
Madhya Pradesh,Bhopal,Huzur,Khetla Khedi,482479
Madhya Pradesh,Bhopal,Huzur,Khinchital,482395
Madhya Pradesh,Bhopal,Huzur,Khokariya,482490
Madhya Pradesh,Bhopal,Huzur,Khori,482473
Madhya Pradesh,Bhopal,Huzur,Khurchani,482500
Madhya Pradesh,Bhopal,Huzur,Kirat Nagar,482403
Madhya Pradesh,Bhopal,Huzur,Kodiya,482489
Madhya Pradesh,Bhopal,Huzur,Kolu Khedi,482465
Madhya Pradesh,Bhopal,Huzur,Kolua Khurd,482434
Madhya Pradesh,Bhopal,Huzur,Kurana,482460
Madhya Pradesh,Bhopal,Huzur,Kushalpura,482515
Madhya Pradesh,Bhopal,Huzur,Kuthar,482378
Madhya Pradesh,Bhopal,Huzur,Lakhapur,482466
Madhya Pradesh,Bhopal,Huzur,Lalpura,482443
Madhya Pradesh,Bhopal,Huzur,Lamba Kheda,482365
Madhya Pradesh,Bhopal,Huzur,Mahua Kheda,482520
Madhya Pradesh,Bhopal,Huzur,Mali Khedi,482512
Madhya Pradesh,Bhopal,Huzur,Manikhedi Kot,482366
Madhya Pradesh,Bhopal,Huzur,Mastipura,937867
Madhya Pradesh,Bhopal,Huzur,Meerpur,482462
Madhya Pradesh,Bhopal,Huzur,Mendora,482544
Madhya Pradesh,Bhopal,Huzur,Mendori,482545
Madhya Pradesh,Bhopal,Huzur,Mittu Khedi,482514
Madhya Pradesh,Bhopal,Huzur,Mohammad Nagar Urf.Sattikheda,482454
Madhya Pradesh,Bhopal,Huzur,Momanpur,482400
Madhya Pradesh,Bhopal,Huzur,Moondla,482498
Madhya Pradesh,Bhopal,Huzur,Morga,482351
Madhya Pradesh,Bhopal,Huzur,Mubarikpur,482461
Madhya Pradesh,Bhopal,Huzur,Mugaliya Hat,482348
Madhya Pradesh,Bhopal,Huzur,Mugaliyachhap,482505
Madhya Pradesh,Bhopal,Huzur,Mungalia Khurd,482418
Madhya Pradesh,Bhopal,Huzur,Mungalia Kot,482419
Madhya Pradesh,Bhopal,Huzur,Nandni,482493
Madhya Pradesh,Bhopal,Huzur,Narela,482495
Madhya Pradesh,Bhopal,Huzur,Narela Bazyafth,482446
Madhya Pradesh,Bhopal,Huzur,Neelbad,482470
Madhya Pradesh,Bhopal,Huzur,Neelbad,482510
Madhya Pradesh,Bhopal,Huzur,Nipaniya Jat,482396
Madhya Pradesh,Bhopal,Huzur,Nipaniya Sukha,482376
Madhya Pradesh,Bhopal,Huzur,Padariya Jat,482448
Madhya Pradesh,Bhopal,Huzur,Padariya Sankal,938372
Madhya Pradesh,Bhopal,Huzur,Parewa Kheda,482371
Madhya Pradesh,Bhopal,Huzur,Parvaliya Sani,482373
Madhya Pradesh,Bhopal,Huzur,Parwaliya Sadak,482354
Madhya Pradesh,Bhopal,Huzur,Patiniya,937868
Madhya Pradesh,Bhopal,Huzur,Phanda Kala,482476
Madhya Pradesh,Bhopal,Huzur,Phanda Khurd,482477
Madhya Pradesh,Bhopal,Huzur,Pipalia Chhaparband,482360
Madhya Pradesh,Bhopal,Huzur,Pipaliya Dhakad,482484
Madhya Pradesh,Bhopal,Huzur,Pipaliya Hatila,482445
Madhya Pradesh,Bhopal,Huzur,Pipaliya Jahirpeer,482426
Madhya Pradesh,Bhopal,Huzur,Pipliya Bajkhan,482458
Madhya Pradesh,Bhopal,Huzur,Prempura,482362
Madhya Pradesh,Bhopal,Huzur,Prempura,482424
Madhya Pradesh,Bhopal,Huzur,Prithvipura,482359
Madhya Pradesh,Bhopal,Huzur,Puraman Bhawan,482453
Madhya Pradesh,Bhopal,Huzur,Raipur,482394
Madhya Pradesh,Bhopal,Huzur,Rajeev Nagar,937870
Madhya Pradesh,Bhopal,Huzur,Rasla Khedi,482405
Madhya Pradesh,Bhopal,Huzur,Rasooliya Pathar,482469
Madhya Pradesh,Bhopal,Huzur,Rasuliya Ghat,482485
Madhya Pradesh,Bhopal,Huzur,Rasuliya Gusain,482506
Madhya Pradesh,Bhopal,Huzur,Ratanpur,482467
Madhya Pradesh,Bhopal,Huzur,Ratatal,482383
Madhya Pradesh,Bhopal,Huzur,Ratibad,482350
Madhya Pradesh,Bhopal,Huzur,Ratibad,482517
Madhya Pradesh,Bhopal,Huzur,Rojibeg,482382
Madhya Pradesh,Bhopal,Huzur,Rolu Khedi,482511
Madhya Pradesh,Bhopal,Huzur,Rusalli Beldar,482420
Madhya Pradesh,Bhopal,Huzur,Rusalli Chunanagar,482413
Madhya Pradesh,Bhopal,Huzur,Sagoni Kalan,482435
Madhya Pradesh,Bhopal,Huzur,Sagoniya,482379
Madhya Pradesh,Bhopal,Huzur,Saista Khedi,482491
Madhya Pradesh,Bhopal,Huzur,Samarda Kaliyasot,482559
Madhya Pradesh,Bhopal,Huzur,Samasgarh,482525
Madhya Pradesh,Bhopal,Huzur,Samaspura,482526
Madhya Pradesh,Bhopal,Huzur,Sankalpadariya,482437
Madhya Pradesh,Bhopal,Huzur,Sarvar,482502
Madhya Pradesh,Bhopal,Huzur,Sekhpura,937861
Madhya Pradesh,Bhopal,Huzur,Semari Khurd,482449
Madhya Pradesh,Bhopal,Huzur,Semra Saiyad,482421
Madhya Pradesh,Bhopal,Huzur,Semri Bazyaft,482518
Madhya Pradesh,Bhopal,Huzur,Sewaniya Onkar,482452
Madhya Pradesh,Bhopal,Huzur,Shahpur,482381
Madhya Pradesh,Bhopal,Huzur,Shantinagar,937860
Madhya Pradesh,Bhopal,Huzur,Shapura,937865
Madhya Pradesh,Bhopal,Huzur,Shyampur,482455
Madhya Pradesh,Bhopal,Huzur,Sikandarabad,482507
Madhya Pradesh,Bhopal,Huzur,Sukhi Sewaniya,482415
Madhya Pradesh,Bhopal,Huzur,Sumer Khedi,482409
Madhya Pradesh,Bhopal,Huzur,Taraisewaniya,482356
Madhya Pradesh,Bhopal,Huzur,Teela Khedi,482496
Madhya Pradesh,Bhopal,Huzur,Toomda,482472
Madhya Pradesh,Sehore,Ashta,Abdullapur,482930
Madhya Pradesh,Sehore,Ashta,Ahmadpur,482914
Madhya Pradesh,Sehore,Ashta,Amipur,483008
Madhya Pradesh,Sehore,Ashta,Amkhedi,483049
Madhya Pradesh,Sehore,Ashta,Anandipura,482920
Madhya Pradesh,Sehore,Ashta,Arniya Daud,483017
Madhya Pradesh,Sehore,Ashta,Arniya Johri,483053
Madhya Pradesh,Sehore,Ashta,Arniya Ram,483018
Madhya Pradesh,Sehore,Ashta,Aroliya Ashta,482915
Madhya Pradesh,Sehore,Ashta,Atraliya,482978
Madhya Pradesh,Sehore,Ashta,Awali Kheda,482893
Madhya Pradesh,Sehore,Ashta,Badaliya Baramad (Dabari),482953
Madhya Pradesh,Sehore,Ashta,Badghati,483033
Madhya Pradesh,Sehore,Ashta,Badjhiri,483012
Madhya Pradesh,Sehore,Ashta,Badkhola,483044
Madhya Pradesh,Sehore,Ashta,Badliya Baramad,483034
Madhya Pradesh,Sehore,Ashta,Badodiya Gadri,482908
Madhya Pradesh,Sehore,Ashta,Bafapur (Wafapur),483000
Madhya Pradesh,Sehore,Ashta,Bagdawada,482948
Madhya Pradesh,Sehore,Ashta,Bager,483010
Madhya Pradesh,Sehore,Ashta,Bahadarpura,482943
Madhya Pradesh,Sehore,Ashta,Baijnath,482958
Madhya Pradesh,Sehore,Ashta,Baja Khedi,482888
Madhya Pradesh,Sehore,Ashta,Bala Kheda,482879
Madhya Pradesh,Sehore,Ashta,Baman Khedi,482913
Madhya Pradesh,Sehore,Ashta,Baman Khedi,483023
Madhya Pradesh,Sehore,Ashta,Bamuliya Bhati,482925
Madhya Pradesh,Sehore,Ashta,Bamuliya Khichi,482990
Madhya Pradesh,Sehore,Ashta,Bandariya Daliya,482884
Madhya Pradesh,Sehore,Ashta,Banveerpura,482966
Madhya Pradesh,Sehore,Ashta,Bapcha,483014
Madhya Pradesh,Sehore,Ashta,Bapcha Baramad,482889
Madhya Pradesh,Sehore,Ashta,Barkheda,482873
Madhya Pradesh,Sehore,Ashta,Barkhedi (Mewati),483048
Madhya Pradesh,Sehore,Ashta,Baupura,482928
Madhya Pradesh,Sehore,Ashta,Beda Khedi,482991
Madhya Pradesh,Sehore,Ashta,Bhagwanpur,482924
Madhya Pradesh,Sehore,Ashta,Bhamura,482938
Madhya Pradesh,Sehore,Ashta,Bhatoni,483021
Madhya Pradesh,Sehore,Ashta,Bhatpura,483037
Madhya Pradesh,Sehore,Ashta,Bhaurasa,483015
Madhya Pradesh,Sehore,Ashta,Bheel Khedi Sadak,482984
Madhya Pradesh,Sehore,Ashta,Bherupur,482870
Madhya Pradesh,Sehore,Ashta,Bhil Khedi,483030
Madhya Pradesh,Sehore,Ashta,Bhonra,483011
Madhya Pradesh,Sehore,Ashta,Bhuphod,483022
Madhya Pradesh,Sehore,Ashta,Bor Kheda,482980
Madhya Pradesh,Sehore,Ashta,Chacha Khedi,482973
Madhya Pradesh,Sehore,Ashta,Chancharsi,482910
Madhya Pradesh,Sehore,Ashta,Channotha,482947
Madhya Pradesh,Sehore,Ashta,Chhapar,483055
Madhya Pradesh,Sehore,Ashta,Chhapri,482974
Madhya Pradesh,Sehore,Ashta,Chopadiya,482975
Madhya Pradesh,Sehore,Ashta,Dabri,482939
Madhya Pradesh,Sehore,Ashta,Dallupura,483026
Madhya Pradesh,Sehore,Ashta,Dalpatpura,482937
Madhya Pradesh,Sehore,Ashta,Darapur,483003
Madhya Pradesh,Sehore,Ashta,Dauniya,483013
Madhya Pradesh,Sehore,Ashta,Deepla Khedi,482900
Madhya Pradesh,Sehore,Ashta,Deogarh,483041
Madhya Pradesh,Sehore,Ashta,Deopur,483045
Madhya Pradesh,Sehore,Ashta,Devli,929323
Madhya Pradesh,Sehore,Ashta,Dewan Khedi,482902
Madhya Pradesh,Sehore,Ashta,Dhanana,482952
Madhya Pradesh,Sehore,Ashta,Dhankhedi,483052
Madhya Pradesh,Sehore,Ashta,Duka,482944
Madhya Pradesh,Sehore,Ashta,Dupadiya,482933
Madhya Pradesh,Sehore,Ashta,Fatehpur Jageer,482896
Madhya Pradesh,Sehore,Ashta,Gadra Khedi,482988
